order_detail_id,order_id,product_id,quantity,unit_price,discount_pct,sales_amount,unit_cost,cost_amount,profit_amount
OD0000290,O000161,P0152,6,1290884.33,0.1649,6468440.68,741157.06,4446942.36,2021498.32
OD0000291,O000161,P0245,2,1194357.23,0.2454,1802569.68,912096.99,1824193.98,-21624.3
OD0000292,O000162,P0281,2,30939.26,0.2087,48961.69,20546.58,41093.16,7868.53
OD0000293,O000162,P0165,1,661962.51,0.1752,545984.07,404173.27,404173.27,141810.8
OD0000294,O000162,P0252,3,139263.22,0.182,341743.68,89021.94,267065.82,74677.86
OD0000295,O000163,P0144,2,103368.9,0.0342,199673.96,64670.8,129341.6,70332.36
OD0000296,O000164,P0225,3,100705.79,0.058,284586.92,71304.84,213914.52,70672.4
OD0000297,O000164,P0122,2,1989007.18,0.0206,3895895.86,1032437.93,2064875.86,1831020.0
OD0000298,O000164,P0236,2,192424.48,0.1085,343091.02,129693.47,259386.94,83704.08
OD0000299,O000165,P0149,6,85575.95,0.1847,418603.26,46835.29,281011.74,137591.52
OD0000300,O000166,P0252,1,143463.33,0.0255,139801.68,89021.94,89021.94,50779.74
OD0000301,O000166,P0217,1,32947.76,0.1086,29369.7,23910.13,23910.13,5459.57
OD0000302,O000166,P0289,1,345561.32,0.0221,337927.62,226083.62,226083.62,111844.0
OD0000303,O000166,P0100,1,13631726.1,0.0787,12558807.7,10691084.29,10691084.29,1867723.41
OD0000304,O000166,P0030,1,645648.56,0.089,588215.48,575129.53,575129.53,13085.95
OD0000305,O000167,P0067,2,8407826.85,0.0457,16047597.47,6997432.24,13994864.48,2052732.99
OD0000306,O000167,P0169,1,290307.68,0.1096,258498.96,188192.6,188192.6,70306.36
OD0000307,O000168,P0182,1,91035.96,0.0882,83007.76,54381.99,54381.99,28625.77
OD0000308,O000168,P0208,2,697877.92,0.1172,1232195.18,396314.71,792629.42,439565.76
OD0000309,O000168,P0048,2,947189.3,0.1386,1631831.63,764468.52,1528937.04,102894.59
OD0000310,O000169,P0016,1,966370.89,0.1476,823747.12,812885.54,812885.54,10861.58
OD0000311,O000169,P0083,1,115760.34,0.1672,96410.8,90582.08,90582.08,5828.72
OD0000312,O000170,P0263,3,1205692.12,0.2627,2666714.72,952546.61,2857639.83,-190925.11
OD0000313,O000171,P0001,2,15871997.41,0.0613,29797234.49,14116262.75,28232525.5,1564708.99
OD0000314,O000171,P0007,2,11343634.95,0.086,20735599.24,9793527.78,19587055.56,1148543.68
OD0000315,O000171,P0144,2,104885.06,0.0525,198754.96,64670.8,129341.6,69413.36
OD0000316,O000172,P0145,1,1647901.85,0.0428,1577326.15,1054418.05,1054418.05,522908.1
OD0000317,O000173,P0270,3,161189.54,0.1987,387463.34,128811.84,386435.52,1027.82
OD0000318,O000174,P0290,4,1170245.13,0.184,3819696.8,789200.84,3156803.36,662893.44
OD0000319,O000174,P0110,2,1053728.91,0.1405,1811266.15,693707.8,1387415.6,423850.55
OD0000320,O000174,P0158,10,2777001.9,0.1257,24278366.57,1745055.05,17450550.5,6827816.07
OD0000321,O000174,P0062,4,2874057.7,0.1887,9326821.96,2408776.67,9635106.68,-308284.72
OD0000322,O000175,P0044,1,10888920.05,0.1125,9664141.97,9619558.06,9619558.06,44583.91
OD0000323,O000175,P0298,1,213704.17,0.0962,193156.5,147591.05,147591.05,45565.45
OD0000324,O000176,P0207,1,1720487.19,0.0985,1551028.45,1014198.14,1014198.14,536830.31
OD0000325,O000177,P0155,6,154067.27,0.1454,789988.98,79286.52,475719.12,314269.86
OD0000326,O000178,P0184,1,1492600.09,0.1432,1278902.38,1084880.46,1084880.46,194021.92
OD0000327,O000178,P0093,3,1056844.21,0.0471,3021212.56,835696.66,2507089.98,514122.58
OD0000328,O000179,P0272,1,317384.94,0.0839,290753.32,252111.53,252111.53,38641.79
OD0000329,O000180,P0208,2,679803.29,0.1247,1190129.69,396314.71,792629.42,397500.27
OD0000330,O000181,P0113,10,204543.38,0.1712,1695203.76,157671.52,1576715.2,118488.56
OD0000331,O000181,P0163,4,551720.67,0.1869,1794335.36,303317.6,1213270.4,581064.96
OD0000332,O000181,P0080,2,973188.34,0.1754,1604950.06,711895.37,1423790.74,181159.32
OD0000333,O000181,P0286,6,3008077.93,0.1571,15212213.32,2109792.29,12658753.74,2553459.58
OD0000334,O000181,P0061,3,4491076.72,0.1965,10825973.6,3733959.57,11201878.71,-375905.11
OD0000335,O000182,P0284,6,969475.69,0.1967,4672600.81,647952.02,3887712.12,784888.69
OD0000336,O000182,P0267,8,27622.72,0.239,168172.55,18015.57,144124.56,24047.99
OD0000337,O000182,P0073,5,669265.43,0.1057,2992742.96,446121.84,2230609.2,762133.76
OD0000338,O000182,P0013,2,673941.38,0.1617,1129929.03,586215.0,1172430.0,-42500.97
OD0000339,O000182,P0126,4,1844407.55,0.2263,5707987.44,1214055.51,4856222.04,851765.4
OD0000340,O000183,P0231,1,2898188.98,0.079,2669165.26,2112639.67,2112639.67,556525.59
OD0000341,O000184,P0199,1,841059.78,0.0858,768896.89,622192.17,622192.17,146704.72
OD0000342,O000184,P0266,1,2537473.86,0.1682,2110553.2,1982301.81,1982301.81,128251.39
OD0000343,O000185,P0186,1,554543.01,0.1697,460462.8,399728.63,399728.63,60734.17
OD0000344,O000186,P0004,2,805175.46,0.076,1488036.12,686327.13,1372654.26,115381.86
OD0000345,O000187,P0293,1,2011451.34,0.0381,1934833.73,1476010.05,1476010.05,458823.68
OD0000346,O000188,P0055,10,1202016.64,0.1856,9789513.79,1064689.23,10646892.3,-857378.51
OD0000347,O000188,P0073,5,658789.7,0.143,2823032.11,446121.84,2230609.2,592422.91
OD0000348,O000189,P0057,2,8309743.66,0.1503,14121186.21,7589022.19,15178044.38,-1056858.17
OD0000349,O000190,P0196,3,1808309.32,0.0771,5006822.69,1121660.12,3364980.36,1641842.33
OD0000350,O000190,P0053,3,520581.22,0.1536,1321910.0,470537.19,1411611.57,-89701.57
OD0000351,O000191,P0026,1,6297862.83,0.0544,5955493.41,5213611.43,5213611.43,741881.98
OD0000352,O000192,P0272,5,331843.06,0.1206,1459179.66,252111.53,1260557.65,198622.01
OD0000353,O000192,P0010,1,987457.37,0.1696,820019.2,837339.32,837339.32,-17320.12
OD0000354,O000192,P0004,2,820951.21,0.1383,1414814.74,686327.13,1372654.26,42160.48
OD0000355,O000193,P0148,1,166691.33,0.0566,157264.25,85540.55,85540.55,71723.7
OD0000356,O000194,P0260,2,603683.74,0.0858,1103748.4,431143.02,862286.04,241462.36
OD0000357,O000194,P0297,2,18900.21,0.0856,34565.3,13851.81,27703.62,6861.68
OD0000358,O000194,P0214,1,355438.18,0.0851,325194.5,196404.86,196404.86,128789.64
OD0000359,O000194,P0050,1,9290590.69,0.1381,8007776.8,7821205.87,7821205.87,186570.93
OD0000360,O000195,P0077,6,300763.86,0.1885,1464435.03,203600.42,1221602.52,242832.51
OD0000361,O000195,P0030,5,632621.24,0.1432,2710170.77,575129.53,2875647.65,-165476.88
OD0000362,O000195,P0191,4,127147.19,0.1257,444651.13,85349.57,341398.28,103252.85
OD0000363,O000196,P0200,4,105003.96,0.1475,358046.87,72551.15,290204.6,67842.27
OD0000364,O000196,P0229,2,320229.66,0.1677,533024.35,236105.93,472211.86,60812.49
OD0000365,O000197,P0250,3,4193163.58,0.0002,12576541.02,2953656.19,8860968.57,3715572.45
OD0000366,O000197,P0051,1,524833.15,0.106,469196.74,450326.67,450326.67,18870.07
OD0000367,O000197,P0208,2,691033.77,0.0861,1263043.09,396314.71,792629.42,470413.67
OD0000368,O000197,P0084,1,1896540.66,0.0265,1846226.11,1488769.41,1488769.41,357456.7
OD0000369,O000197,P0286,1,3002495.43,0.067,2801185.24,2109792.29,2109792.29,691392.95
OD0000370,O000198,P0174,1,638119.33,0.0575,601450.38,340900.49,340900.49,260549.89
OD0000371,O000198,P0170,2,78332.01,0.0711,145522.15,47074.69,94149.38,51372.77
OD0000372,O000199,P0044,1,10470392.09,0.2251,8113093.77,9619558.06,9619558.06,-1506464.29
OD0000373,O000200,P0273,2,32816.35,0.125,57431.22,21825.21,43650.42,13780.8
OD0000374,O000201,P0192,4,33931.56,0.1116,120585.0,21401.98,85607.92,34977.08
OD0000375,O000202,P0165,1,650697.82,0.0442,621911.36,404173.27,404173.27,217738.09
OD0000376,O000202,P0016,2,920550.77,0.0498,1749493.81,812885.54,1625771.08,123722.73
OD0000377,O000203,P0263,1,1205083.89,0.081,1107464.04,952546.61,952546.61,154917.43
OD0000378,O000204,P0039,3,2090780.65,0.1273,5473807.95,1744454.31,5233362.93,240445.02
OD0000379,O000205,P0046,2,1057584.34,0.1049,1893257.2,928136.74,1856273.48,36983.72
OD0000380,O000205,P0061,2,4313306.28,0.0949,7808031.21,3733959.57,7467919.14,340112.07
OD0000381,O000206,P0006,1,10377468.83,0.0947,9394382.59,8118987.55,8118987.55,1275395.04
OD0000382,O000206,P0269,1,125152.78,0.1172,110481.02,81707.41,81707.41,28773.61
OD0000383,O000207,P0088,1,2824618.1,0.1027,2534522.31,2060938.66,2060938.66,473583.65
OD0000384,O000207,P0029,1,3883614.02,0.0823,3563877.96,3313680.43,3313680.43,250197.53
OD0000385,O000208,P0015,1,630649.46,0.1005,567297.3,554928.95,554928.95,12368.35
OD0000386,O000208,P0231,1,2967577.39,0.1037,2659959.39,2112639.67,2112639.67,547319.72
OD0000387,O000209,P0026,8,6361769.84,0.1868,41388965.46,5213611.43,41708891.44,-319925.98
OD0000388,O000209,P0009,3,13850276.5,0.1943,33478811.98,11391061.22,34173183.66,-694371.68
OD0000389,O000210,P0266,3,2608117.72,0.1022,7024710.13,1982301.81,5946905.43,1077804.7
OD0000390,O000210,P0138,2,2100795.1,0.1891,3407184.45,1417401.98,2834803.96,572380.49
OD0000391,O000211,P0225,2,99813.19,0.0808,183505.22,71304.84,142609.68,40895.54
OD0000392,O000211,P0019,2,1972217.27,0.1716,3267557.86,1752706.76,3505413.52,-237855.66
OD0000393,O000212,P0242,2,882070.19,0.1163,1558913.2,546004.41,1092008.82,466904.38
OD0000394,O000212,P0051,2,523876.36,0.0778,966268.31,450326.67,900653.34,65614.97
OD0000395,O000213,P0030,3,626864.67,0.2652,1381945.1,575129.53,1725388.59,-343443.49
OD0000396,O000214,P0225,8,101080.62,0.2228,628474.11,71304.84,570438.72,58035.39
OD0000397,O000215,P0078,1,747262.36,0.0586,703490.07,580311.88,580311.88,123178.19
OD0000398,O000215,P0159,4,52548.23,0.0954,190134.23,32379.24,129516.96,60617.27
OD0000399,O000216,P0023,1,904975.35,0.0601,850605.17,761116.39,761116.39,89488.78
OD0000400,O000216,P0131,3,291189.27,0.0991,786991.68,176014.91,528044.73,258946.95
OD0000401,O000217,P0058,6,13374120.62,0.2605,59338141.59,11809811.26,70858867.56,-11520725.97
OD0000402,O000217,P0134,6,371768.94,0.1345,1930632.46,229266.72,1375600.32,555032.14
OD0000403,O000217,P0079,5,5806217.45,0.2989,20352628.58,4263246.36,21316231.8,-963603.22
OD0000404,O000217,P0071,8,7351446.33,0.228,45400143.21,5621303.73,44970429.84,429713.37
OD0000405,O000218,P0012,1,712630.85,0.2,570108.3,607117.74,607117.74,-37009.44
OD0000406,O000219,P0278,1,2385557.41,0.1823,1950664.22,1590807.6,1590807.6,359856.62
OD0000407,O000220,P0017,1,629445.49,0.0862,575197.45,540734.34,540734.34,34463.11
OD0000408,O000221,P0152,1,1335790.31,0.1002,1201887.1,741157.06,741157.06,460730.04
OD0000409,O000221,P0256,2,4682894.23,0.0871,8550463.57,3030055.77,6060111.54,2490352.03
OD0000410,O000221,P0098,2,15157713.13,0.086,27708369.24,11905091.96,23810183.92,3898185.32
OD0000411,O000222,P0244,1,89614.98,0.0956,81043.57,64197.68,64197.68,16845.89
OD0000412,O000222,P0229,1,331727.13,0.1285,289098.89,236105.93,236105.93,52992.96
OD0000413,O000223,P0243,1,171574.75,0.1085,152955.23,123853.16,123853.16,29102.07
OD0000414,O000224,P0142,8,580274.68,0.0988,4183394.0,349959.28,2799674.24,1383719.76
OD0000415,O000225,P0258,8,1476272.46,0.1844,9632283.48,1031237.5,8249900.0,1382383.48
OD0000416,O000225,P0129,10,151076.97,0.2375,1151957.39,81273.24,812732.4,339224.99
OD0000417,O000226,P0045,1,510061.36,0.122,447853.36,420222.98,420222.98,27630.38
OD0000418,O000226,P0284,1,944600.64,0.0963,853603.0,647952.02,647952.02,205650.98
OD0000419,O000226,P0082,1,544963.87,0.0266,530469.1,444465.13,444465.13,86003.97
OD0000420,O000226,P0211,1,1682629.59,0.1099,1497632.42,989693.92,989693.92,507938.5
OD0000421,O000226,P0142,1,577559.02,0.1573,486686.84,349959.28,349959.28,136727.56
OD0000422,O000227,P0195,1,239461.74,0.2333,183605.44,163192.83,163192.83,20412.61
OD0000423,O000228,P0237,1,1973954.67,0.1883,1602262.89,1353988.21,1353988.21,248274.68
OD0000424,O000229,P0118,1,163819.83,0.1142,145118.67,111716.01,111716.01,33402.66
OD0000425,O000230,P0069,1,1210764.56,0.0803,1113498.29,1024327.06,1024327.06,89171.23
OD0000426,O000230,P0201,2,44032.57,0.0871,80396.37,32534.59,65069.18,15327.19
OD0000427,O000230,P0031,2,1432925.97,0.066,2676674.73,1142098.23,2284196.46,392478.27
OD0000428,O000231,P0247,5,591848.11,0.1985,2371749.38,406466.01,2032330.05,339419.33
OD0000429,O000232,P0269,1,124254.01,0.0163,122225.64,81707.41,81707.41,40518.23
OD0000430,O000233,P0195,4,236402.76,0.1138,838008.63,163192.83,652771.32,185237.31
OD0000431,O000234,P0007,1,11650240.15,0.1588,9800527.52,9793527.78,9793527.78,6999.74
OD0000432,O000234,P0024,2,1144360.82,0.1063,2045420.91,931317.33,1862634.66,182786.25
OD0000433,O000235,P0009,1,14466819.41,0.0722,13422542.5,11391061.22,11391061.22,2031481.28
OD0000434,O000235,P0148,2,159535.82,0.059,300244.91,85540.55,171081.1,129163.81
OD0000435,O000236,P0018,1,4426172.38,0.1014,3977421.45,3768223.33,3768223.33,209198.12
OD0000436,O000236,P0033,1,2669103.5,0.0883,2433481.43,2343153.05,2343153.05,90328.38
OD0000437,O000237,P0062,1,3013396.74,0.1681,2506753.02,2408776.67,2408776.67,97976.35
OD0000438,O000237,P0064,2,1701964.64,0.1748,2808907.45,1438121.57,2876243.14,-67335.69
OD0000439,O000238,P0218,1,1353470.99,0.1866,1100854.85,766938.29,766938.29,333916.56
OD0000440,O000238,P0044,2,10537012.83,0.1108,18738661.08,9619558.06,19239116.12,-500455.04
OD0000441,O000238,P0189,3,416811.9,0.1275,1090999.38,310972.62,932917.86,158081.52
OD0000442,O000238,P0181,1,555993.35,0.1387,478900.07,380284.93,380284.93,98615.14
OD0000443,O000238,P0167,1,1559523.99,0.1509,1324244.77,940725.12,940725.12,383519.65
OD0000444,O000239,P0177,1,1699465.3,0.1,1529466.68,1190024.47,1190024.47,339442.21
OD0000445,O000239,P0050,1,9428868.82,0.0775,8698582.49,7821205.87,7821205.87,877376.62
OD0000446,O000240,P0263,4,1202005.92,0.2084,3805861.73,952546.61,3810186.44,-4324.71
OD0000447,O000241,P0266,4,2541356.66,0.1962,8170797.51,1982301.81,7929207.24,241590.27
OD0000448,O000241,P0053,5,537473.2,0.1426,2304110.08,470537.19,2352685.95,-48575.87
OD0000449,O000241,P0202,4,519284.39,0.1255,1816431.34,310165.81,1240663.24,575768.1
OD0000450,O000242,P0012,1,676181.95,0.1414,580551.75,607117.74,607117.74,-26565.99
OD0000451,O000242,P0275,2,297133.07,0.0182,583468.72,237023.91,474047.82,109420.9
OD0000452,O000243,P0173,2,1917123.35,0.108,3420054.97,1150186.66,2300373.32,1119681.65
OD0000453,O000244,P0286,1,2999782.88,0.1752,2474077.03,2109792.29,2109792.29,364284.74
OD0000454,O000244,P0069,1,1181240.94,0.0705,1097933.79,1024327.06,1024327.06,73606.73
OD0000455,O000245,P0053,1,518391.52,0.1092,461763.79,470537.19,470537.19,-8773.4
OD0000456,O000246,P0286,1,2909413.86,0.141,2499168.08,2109792.29,2109792.29,389375.79
OD0000457,O000247,P0109,3,1275645.1,0.2212,2980580.77,917178.7,2751536.1,229044.67
OD0000458,O000247,P0117,1,12925562.52,0.1455,11045042.3,9843143.02,9843143.02,1201899.28
OD0000459,O000248,P0133,1,832709.88,0.1017,747987.11,528427.11,528427.11,219560.0
OD0000460,O000249,P0139,2,142410.44,0.0871,260025.7,94821.26,189642.52,70383.18
OD0000461,O000249,P0022,1,6371201.92,0.0613,5980943.04,5494045.91,5494045.91,486897.13
OD0000462,O000250,P0056,8,606971.71,0.2222,3776800.54,547785.57,4382284.56,-605484.02
OD0000463,O000251,P0049,6,757366.41,0.2461,3425983.68,645945.24,3875671.44,-449687.76
OD0000464,O000251,P0196,6,1818130.48,0.288,7767092.23,1121660.12,6729960.72,1037131.51
OD0000465,O000251,P0294,8,881721.29,0.2534,5266597.85,660911.45,5287291.6,-20693.75
OD0000466,O000252,P0229,5,326910.6,0.1387,1407812.65,236105.93,1180529.65,227283.0
OD0000467,O000252,P0223,1,512619.32,0.2596,379545.04,324711.01,324711.01,54834.03
OD0000468,O000252,P0057,3,8560077.08,0.1439,21985107.04,7589022.19,22767066.57,-781959.53
OD0000469,O000253,P0282,1,847194.94,0.0178,832083.46,588495.41,588495.41,243588.05
OD0000470,O000254,P0152,5,1340238.96,0.23,5160230.62,741157.06,3705785.3,1454445.32
OD0000471,O000254,P0257,3,266062.18,0.188,648120.45,167946.89,503840.67,144279.78
OD0000472,O000255,P0032,1,6507794.31,0.0398,6249061.2,5492084.49,5492084.49,756976.71
OD0000473,O000255,P0124,3,130450.32,0.0867,357408.75,83380.9,250142.7,107266.05
OD0000474,O000255,P0024,1,1153908.05,0.0864,1054192.12,931317.33,931317.33,122874.79
OD0000475,O000255,P0275,1,297826.04,0.0469,283863.33,237023.91,237023.91,46839.42
OD0000476,O000255,P0201,2,45279.51,0.0427,86693.0,32534.59,65069.18,21623.82
OD0000477,O000256,P0002,2,1099909.89,0.1164,1943696.47,912026.12,1824052.24,119644.23
OD0000478,O000256,P0269,1,124220.02,0.0602,116744.77,81707.41,81707.41,35037.36
OD0000479,O000257,P0284,6,989059.08,0.2448,4481896.43,647952.02,3887712.12,594184.31
OD0000480,O000258,P0103,3,3133521.46,0.1713,7790329.74,2170353.14,6511059.42,1279270.32
OD0000481,O000258,P0116,5,395421.57,0.1239,1732077.74,255958.97,1279794.85,452282.89
OD0000482,O000258,P0016,4,951077.45,0.176,3134801.92,812885.54,3251542.16,-116740.24
OD0000483,O000259,P0029,2,3798654.2,0.1719,6291105.7,3313680.43,6627360.86,-336255.16
OD0000484,O000260,P0214,2,336646.2,0.0909,612107.19,196404.86,392809.72,219297.47
OD0000485,O000261,P0284,1,953833.8,0.1186,840729.7,647952.02,647952.02,192777.68
OD0000486,O000262,P0291,1,193477.28,0.02,189606.35,157166.96,157166.96,32439.39
OD0000487,O000262,P0031,2,1399196.93,0.1568,2359680.48,1142098.23,2284196.46,75484.02
OD0000488,O000263,P0065,4,2231853.08,0.1673,7433961.18,1854699.47,7418797.88,15163.3
OD0000489,O000263,P0171,3,147848.91,0.2264,343114.21,77750.13,233250.39,109863.82
OD0000490,O000264,P0023,2,883980.15,0.1724,1463090.09,761116.39,1522232.78,-59142.69
OD0000491,O000264,P0095,2,313038.93,0.0786,576847.12,221275.44,442550.88,134296.24
OD0000492,O000265,P0266,3,2527128.88,0.2045,6031288.21,1982301.81,5946905.43,84382.78
OD0000493,O000265,P0288,4,33447.95,0.1697,111089.57,26118.38,104473.52,6616.05
OD0000494,O000266,P0170,1,77953.68,0.0254,75972.42,47074.69,47074.69,28897.73
OD0000495,O000266,P0197,3,147787.79,0.0157,436385.86,98786.53,296359.59,140026.27
OD0000496,O000267,P0277,4,33831.47,0.1068,120877.38,23106.31,92425.24,28452.14
OD0000497,O000267,P0241,2,649083.41,0.18,1064496.49,485076.07,970152.14,94344.35
OD0000498,O000267,P0002,1,1089836.0,0.1937,878761.85,912026.12,912026.12,-33264.27
OD0000499,O000267,P0272,2,328081.87,0.1331,568855.88,252111.53,504223.06,64632.82
OD0000500,O000268,P0263,1,1200749.43,0.1263,1049067.26,952546.61,952546.61,96520.65
OD0000501,O000268,P0092,3,134132.03,0.1156,355884.49,93615.03,280845.09,75039.4
OD0000502,O000269,P0126,1,1835784.74,0.1085,1636651.89,1214055.51,1214055.51,422596.38
OD0000503,O000269,P0158,1,2909119.03,0.0492,2766059.06,1745055.05,1745055.05,1021004.01
OD0000504,O000269,P0039,2,2106716.26,0.098,3800704.69,1744454.31,3488908.62,311796.07
OD0000505,O000270,P0279,2,1456587.29,0.0,2913174.59,1148396.04,2296792.08,616382.51
OD0000506,O000271,P0153,3,561735.56,0.1442,1442174.53,318679.04,956037.12,486137.41
OD0000507,O000271,P0142,2,596286.31,0.1071,1064895.37,349959.28,699918.56,364976.81
OD0000508,O000272,P0073,1,666449.44,0.1078,594636.69,446121.84,446121.84,148514.85
OD0000509,O000272,P0274,2,29912.86,0.0828,54870.24,21207.96,42415.92,12454.32
OD0000510,O000272,P0001,1,16390309.35,0.1426,14053670.62,14116262.75,14116262.75,-62592.13
OD0000511,O000273,P0220,1,1371504.98,0.1689,1139856.75,857391.75,857391.75,282465.0
OD0000512,O000274,P0048,2,945731.09,0.1089,1685490.21,764468.52,1528937.04,156553.17
OD0000513,O000274,P0054,3,3727211.96,0.0943,10127321.63,3140735.19,9422205.57,705116.06
OD0000514,O000275,P0054,2,3537353.49,0.0547,6688031.68,3140735.19,6281470.38,406561.3
OD0000515,O000276,P0151,1,3012643.85,0.0094,2984321.14,1913845.16,1913845.16,1070475.98
OD0000516,O000277,P0027,1,4030538.9,0.0756,3726026.72,3683158.64,3683158.64,42868.08
OD0000517,O000278,P0270,1,166370.97,0.1041,149048.13,128811.84,128811.84,20236.29
OD0000518,O000278,P0201,1,45593.85,0.0032,45449.91,32534.59,32534.59,12915.32
OD0000519,O000279,P0046,1,1053338.17,0.1746,869387.44,928136.74,928136.74,-58749.3
OD0000520,O000279,P0184,1,1559391.52,0.0753,1441933.46,1084880.46,1084880.46,357053.0
OD0000521,O000280,P0288,2,33522.31,0.1663,55896.03,26118.38,52236.76,3659.27
OD0000522,O000280,P0163,2,542620.08,0.0505,1030433.58,303317.6,606635.2,423798.38
OD0000523,O000281,P0127,1,2516783.49,0.0585,2369554.19,1320170.83,1320170.83,1049383.36
OD0000524,O000282,P0183,2,1853841.76,0.1143,3283908.1,1263252.51,2526505.02,757403.08
OD0000525,O000282,P0200,3,102522.24,0.1476,262158.89,72551.15,217653.45,44505.44
OD0000526,O000283,P0229,4,322770.82,0.1249,1129880.54,236105.93,944423.72,185456.82
OD0000527,O000283,P0290,3,1161870.13,0.1531,2951992.49,789200.84,2367602.52,584389.97
OD0000528,O000284,P0110,2,1005830.63,0.0138,1983858.29,693707.8,1387415.6,596442.69
OD0000529,O000285,P0290,1,1156285.53,0.0825,1060936.22,789200.84,789200.84,271735.38
OD0000530,O000285,P0227,1,527556.42,0.0556,498225.33,357389.01,357389.01,140836.32
OD0000531,O000286,P0259,1,835912.43,0.1767,688186.96,543893.44,543893.44,144293.52
OD0000532,O000287,P0115,1,1550807.44,0.0542,1466795.89,1167377.86,1167377.86,299418.03
OD0000533,O000287,P0191,3,126472.64,0.0439,362758.81,85349.57,256048.71,106710.1
OD0000534,O000288,P0163,1,558492.74,0.0969,504349.33,303317.6,303317.6,201031.73
OD0000535,O000289,P0005,2,2276193.16,0.1147,4030392.53,1967776.83,3935553.66,94838.87
